time	V(c1)	V(n001)	V(in)	V(s)	V(c2)	V(n002)	Ic(Q1)	Ib(Q1)	Ie(Q1)	Ic(Q2)	Ib(Q2)	Ie(Q2)	I(D1)	I(L1)	I(L2)	I(R1)	I(R2)	I(V1)	I(V2)
2.500767366851974e-01	5.000535e+00	3.836816e-01	3.836834e-01	5.000000e+00	4.999968e+00	3.836816e-01	3.457880e-09	1.839403e-07	-1.873981e-07	7.760114e-09	1.796755e-07	-1.874356e-07	-1.548713e-08	3.457881e-09	-7.727000e-09	1.839403e-07	1.796755e-07	-3.636158e-07	-1.121801e-08
2.500767926489750e-01	5.000471e+00	3.839614e-01	3.839632e-01	5.000000e+00	4.999964e+00	3.839615e-01	1.171630e-09	1.865856e-07	-1.877572e-07	8.072262e-09	1.797184e-07	-1.877907e-07	-1.560228e-08	1.171631e-09	-7.530003e-09	1.865856e-07	1.797184e-07	-3.663040e-07	-9.243918e-09
2.500768486127526e-01	5.000367e+00	3.842412e-01	3.842431e-01	5.000000e+00	4.999959e+00	3.842413e-01	-7.173407e-10	1.888398e-07	-1.881225e-07	8.388561e-09	1.797610e-07	-1.881495e-07	-1.569574e-08	-7.173403e-10	-7.307177e-09	1.888398e-07	1.797610e-07	-3.686008e-07	-7.671248e-09
2.500769045765302e-01	5.000222e+00	3.845210e-01	3.845229e-01	5.000000e+00	4.999955e+00	3.845211e-01	-2.209033e-09	1.907031e-07	-1.884941e-07	8.709011e-09	1.798031e-07	-1.885121e-07	-1.576752e-08	-2.209033e-09	-7.058522e-09	1.907031e-07	1.798031e-07	-3.705062e-07	-6.500002e-09
2.500769605403078e-01	5.000038e+00	3.848008e-01	3.848027e-01	5.000000e+00	4.999950e+00	3.848009e-01	-3.303447e-09	1.921753e-07	-1.888719e-07	9.033612e-09	1.798448e-07	-1.888784e-07	-1.581761e-08	-3.303448e-09	-6.784038e-09	1.921753e-07	1.798448e-07	-3.720201e-07	-5.730179e-09
2.500770507412706e-01	4.999771e+00	3.852518e-01	3.852537e-01	5.000000e+00	4.999943e+00	3.852519e-01	-2.250365e-09	1.917367e-07	-1.894863e-07	9.564884e-09	1.799111e-07	-1.894760e-07	-1.585766e-08	-2.250365e-09	-6.292803e-09	1.917367e-07	1.799111e-07	-3.716478e-07	-7.314549e-09
2.500771558744294e-01	4.999509e+00	3.857775e-01	3.857794e-01	5.000000e+00	4.999935e+00	3.857776e-01	1.651364e-09	1.885596e-07	-1.902110e-07	1.019688e-08	1.799872e-07	-1.901841e-07	-1.584032e-08	1.651364e-09	-5.643447e-09	1.885596e-07	1.799872e-07	-3.685468e-07	-1.184822e-08
2.500775021616828e-01	4.999550e+00	3.875091e-01	3.875108e-01	5.000000e+00	4.999908e+00	3.875090e-01	2.174900e-08	1.708859e-07	-1.926349e-07	1.238219e-08	1.802282e-07	-1.926104e-07	-1.528762e-08	2.174900e-08	-2.905423e-09	1.708859e-07	1.802282e-07	-3.511142e-07	-3.413125e-08
2.500776403639632e-01	4.999896e+00	3.882001e-01	3.882018e-01	5.000000e+00	4.999898e+00	3.882000e-01	2.523778e-08	1.683860e-07	-1.936238e-07	1.330090e-08	1.803203e-07	-1.936212e-07	-1.485922e-08	2.523778e-08	-1.558300e-09	1.683860e-07	1.803203e-07	-3.487064e-07	-3.853872e-08
2.500777990178409e-01	5.000288e+00	3.889934e-01	3.889951e-01	5.000000e+00	4.999887e+00	3.889933e-01	2.357633e-08	1.712123e-07	-1.947886e-07	1.438754e-08	1.804235e-07	-1.948110e-07	-1.423724e-08	2.357633e-08	1.503342e-10	1.712123e-07	1.804235e-07	-3.516358e-07	-3.796390e-08
2.500781308830304e-01	5.000401e+00	3.906525e-01	3.906544e-01	5.000000e+00	4.999865e+00	3.906526e-01	8.911212e-09	1.884610e-07	-1.973722e-07	1.677121e-08	1.806315e-07	-1.974027e-07	-1.253057e-08	8.911211e-09	4.240599e-09	1.884610e-07	1.806315e-07	-3.690925e-07	-2.568239e-08
2.500782194632605e-01	5.000193e+00	3.910954e-01	3.910973e-01	5.000000e+00	4.999859e+00	3.910955e-01	6.371354e-09	1.917337e-07	-1.981051e-07	1.743740e-08	1.806852e-07	-1.981226e-07	-1.197892e-08	6.371354e-09	5.458445e-09	1.917337e-07	1.806852e-07	-3.724189e-07	-2.380875e-08
2.500783222395177e-01	4.999898e+00	3.916093e-01	3.916112e-01	5.000000e+00	4.999854e+00	3.916094e-01	5.955079e-09	1.930177e-07	-1.989728e-07	1.822505e-08	1.807467e-07	-1.989718e-07	-1.129871e-08	5.955080e-09	6.926347e-09	1.930177e-07	1.807467e-07	-3.737644e-07	-2.418014e-08
2.500784194586315e-01	4.999636e+00	3.920954e-01	3.920973e-01	5.000000e+00	4.999848e+00	3.920955e-01	8.430082e-09	1.913780e-07	-1.998081e-07	1.898635e-08	1.808042e-07	-1.997905e-07	-1.061569e-08	8.430082e-09	8.370675e-09	1.913780e-07	1.808042e-07	-3.721822e-07	-2.741641e-08
2.500788611333353e-01	4.999614e+00	3.943039e-01	3.943057e-01	5.000000e+00	4.999829e+00	3.943039e-01	3.243005e-08	1.712806e-07	-2.037106e-07	2.263238e-08	1.810589e-07	-2.036913e-07	-7.163293e-09	3.243004e-08	1.546905e-08	1.712805e-07	1.810589e-07	-3.523394e-07	-5.506243e-08
2.500790162185085e-01	4.999993e+00	3.950794e-01	3.950811e-01	5.000000e+00	4.999824e+00	3.950793e-01	3.511484e-08	1.700164e-07	-2.051313e-07	2.398937e-08	1.811467e-07	-2.051361e-07	-5.857415e-09	3.511483e-08	1.813188e-08	1.700164e-07	1.811467e-07	-3.511632e-07	-5.910420e-08
2.500792036694585e-01	5.000398e+00	3.960166e-01	3.960184e-01	5.000000e+00	4.999820e+00	3.960165e-01	3.155851e-08	1.753419e-07	-2.069004e-07	2.567883e-08	1.812526e-07	-2.069314e-07	-4.249998e-09	3.155851e-08	2.142875e-08	1.753419e-07	1.812526e-07	-3.565945e-07	-5.723733e-08
2.500794321340957e-01	5.000414e+00	3.971588e-01	3.971607e-01	5.000000e+00	4.999816e+00	3.971589e-01	2.153367e-08	1.876357e-07	-2.091694e-07	2.782045e-08	1.813818e-07	-2.092023e-07	-2.282792e-09	2.153366e-08	2.553758e-08	1.876357e-07	1.813818e-07	-3.690175e-07	-4.935409e-08
2.500795494126872e-01	5.000169e+00	3.977452e-01	3.977471e-01	5.000000e+00	4.999815e+00	3.977453e-01	1.828696e-08	1.921039e-07	-2.103909e-07	2.895987e-08	1.814486e-07	-2.104085e-07	-1.287780e-09	1.828696e-08	2.767203e-08	1.921039e-07	1.814486e-07	-3.735526e-07	-4.724685e-08
2.500796878454313e-01	4.999796e+00	3.984373e-01	3.984392e-01	5.000000e+00	4.999814e+00	3.984374e-01	1.874784e-08	1.931235e-07	-2.118713e-07	3.033728e-08	1.815282e-07	-2.118655e-07	-1.393285e-10	1.874784e-08	3.019794e-08	1.931235e-07	1.815282e-07	-3.746517e-07	-4.908522e-08
2.500798322919711e-01	4.999467e+00	3.991596e-01	3.991615e-01	5.000000e+00	4.999815e+00	3.991596e-01	2.413311e-08	1.893178e-07	-2.134509e-07	3.181184e-08	1.816123e-07	-2.134241e-07	1.018370e-09	2.413311e-08	3.283023e-08	1.893178e-07	1.816123e-07	-3.709301e-07	-5.594505e-08
2.500801400602382e-01	4.999478e+00	4.006985e-01	4.007003e-01	5.000000e+00	4.999818e+00	4.006985e-01	4.227710e-08	1.746354e-07	-2.169125e-07	3.508991e-08	1.817961e-07	-2.168860e-07	3.284166e-09	4.227710e-08	3.837405e-08	1.746354e-07	1.817961e-07	-3.564315e-07	-7.736693e-08
2.500803226973619e-01	4.999882e+00	4.016118e-01	4.016135e-01	5.000000e+00	4.999822e+00	4.016117e-01	4.777876e-08	1.712564e-07	-2.190352e-07	3.712544e-08	1.819091e-07	-2.190345e-07	4.462785e-09	4.777876e-08	4.158817e-08	1.712564e-07	1.819091e-07	-3.531655e-07	-8.490410e-08
2.500805094662186e-01	5.000280e+00	4.025456e-01	4.025473e-01	5.000000e+00	4.999826e+00	4.025455e-01	4.616899e-08	1.751096e-07	-2.212786e-07	3.927579e-08	1.820280e-07	-2.213038e-07	5.520326e-09	4.616899e-08	4.479607e-08	1.751096e-07	1.820280e-07	-3.571376e-07	-8.544472e-08
2.500808266690091e-01	5.000288e+00	4.041314e-01	4.041333e-01	5.000000e+00	4.999836e+00	4.041315e-01	3.484839e-08	1.904556e-07	-2.253040e-07	4.309221e-08	1.822388e-07	-2.253310e-07	6.928280e-09	3.484839e-08	5.002048e-08	1.904556e-07	1.822388e-07	-3.726943e-07	-7.794059e-08
2.500809712450918e-01	4.999947e+00	4.048543e-01	4.048562e-01	5.000000e+00	4.999841e+00	4.048544e-01	3.338022e-08	1.938662e-07	-2.272464e-07	4.491267e-08	1.823394e-07	-2.272521e-07	7.365478e-09	3.338022e-08	5.227813e-08	1.938662e-07	1.823394e-07	-3.762057e-07	-7.829286e-08
2.500811365237511e-01	4.999578e+00	4.056807e-01	4.056826e-01	5.000000e+00	4.999847e+00	4.056808e-01	3.809859e-08	1.914390e-07	-2.295376e-07	4.706132e-08	1.824585e-07	-2.295198e-07	7.688385e-09	3.809859e-08	5.474969e-08	1.914390e-07	1.824585e-07	-3.738975e-07	-8.515991e-08
2.500815948534557e-01	4.999623e+00	4.079725e-01	4.079743e-01	5.000000e+00	4.999865e+00	4.079724e-01	6.211092e-08	1.740560e-07	-2.361669e-07	5.334401e-08	1.828077e-07	-2.361517e-07	7.739008e-09	6.211092e-08	6.108304e-08	1.740559e-07	1.828077e-07	-3.568637e-07	-1.154550e-07
2.500818162247724e-01	5.000089e+00	4.090794e-01	4.090811e-01	5.000000e+00	4.999873e+00	4.090793e-01	6.496644e-08	1.745808e-07	-2.395473e-07	5.657477e-08	1.829875e-07	-2.395623e-07	7.270978e-09	6.496644e-08	6.384579e-08	1.745808e-07	1.829875e-07	-3.575684e-07	-1.215413e-07
2.500821891178449e-01	5.000274e+00	4.109437e-01	4.109456e-01	5.000000e+00	4.999885e+00	4.109437e-01	5.521640e-08	1.903634e-07	-2.455798e-07	6.230308e-08	1.833054e-07	-2.456085e-07	5.824559e-09	5.521640e-08	6.812760e-08	1.903634e-07	1.833054e-07	-3.736689e-07	-1.175194e-07
2.500823506069859e-01	4.999924e+00	4.117511e-01	4.117530e-01	5.000000e+00	4.999889e+00	4.117512e-01	5.400101e-08	1.943661e-07	-2.483671e-07	6.492422e-08	1.834498e-07	-2.483740e-07	4.908665e-09	5.400101e-08	6.983282e-08	1.943661e-07	1.834498e-07	-3.778158e-07	-1.189252e-07
2.500825487494304e-01	4.999522e+00	4.127418e-01	4.127437e-01	5.000000e+00	4.999893e+00	4.127419e-01	6.049015e-08	1.914240e-07	-2.519142e-07	6.826366e-08	1.836319e-07	-2.518955e-07	3.571662e-09	6.049015e-08	7.183526e-08	1.914240e-07	1.836319e-07	-3.750559e-07	-1.287538e-07
2.500828355490508e-01	4.999401e+00	4.141760e-01	4.141777e-01	5.000000e+00	4.999897e+00	4.141759e-01	7.687979e-08	1.803539e-07	-2.572338e-07	7.330426e-08	1.839029e-07	-2.572071e-07	1.327517e-09	7.687979e-08	7.463177e-08	1.803539e-07	1.839029e-07	-3.642568e-07	-1.501840e-07
2.500830734160788e-01	4.999737e+00	4.153653e-01	4.153671e-01	5.000000e+00	4.999897e+00	4.153652e-01	8.692646e-08	1.748961e-07	-2.618225e-07	7.768401e-08	1.841336e-07	-2.618176e-07	-7.745578e-10	8.692646e-08	7.690947e-08	1.748960e-07	1.841336e-07	-3.590297e-07	-1.646104e-07
2.500833257354138e-01	5.000148e+00	4.166269e-01	4.166287e-01	5.000000e+00	4.999894e+00	4.166268e-01	8.771439e-08	1.792207e-07	-2.669351e-07	8.257343e-08	1.843841e-07	-2.669575e-07	-3.224590e-09	8.771439e-08	7.934880e-08	1.792207e-07	1.843841e-07	-3.636048e-07	-1.702877e-07
2.500836149296700e-01	5.000138e+00	4.180727e-01	4.180746e-01	5.000000e+00	4.999887e+00	4.180728e-01	8.246911e-08	1.906360e-07	-2.731051e-07	8.845273e-08	1.846760e-07	-2.731287e-07	-6.197774e-09	8.246911e-08	8.225487e-08	1.906359e-07	1.846759e-07	-3.753120e-07	-1.709218e-07
2.500838310822018e-01	4.999764e+00	4.191535e-01	4.191554e-01	5.000000e+00	4.999880e+00	4.191536e-01	8.334568e-08	1.946180e-07	-2.779636e-07	9.306758e-08	1.848966e-07	-2.779641e-07	-8.487639e-09	8.334568e-08	8.457990e-08	1.946179e-07	1.848966e-07	-3.795145e-07	-1.764133e-07
2.500840818917451e-01	4.999364e+00	4.204076e-01	4.204095e-01	5.000000e+00	4.999868e+00	4.204076e-01	9.472953e-08	1.891501e-07	-2.838796e-07	9.870044e-08	1.851542e-07	-2.838546e-07	-1.115499e-08	9.472953e-08	8.754544e-08	1.891500e-07	1.851542e-07	-3.743042e-07	-1.934299e-07
2.500843643621495e-01	4.999439e+00	4.218200e-01	4.218218e-01	5.000000e+00	4.999850e+00	4.218200e-01	1.116700e-07	1.791639e-07	-2.908340e-07	1.053692e-07	1.854444e-07	-2.908136e-07	-1.408810e-08	1.116700e-07	9.128107e-08	1.791638e-07	1.854444e-07	-3.646083e-07	-2.170391e-07
2.500846321804557e-01	4.999878e+00	4.231591e-01	4.231609e-01	5.000000e+00	4.999830e+00	4.231590e-01	1.204473e-07	1.773011e-07	-2.977484e-07	1.120386e-07	1.857183e-07	-2.977569e-07	-1.672261e-08	1.204473e-07	9.531596e-08	1.773010e-07	1.857183e-07	-3.630194e-07	-2.324859e-07
2.500851340762711e-01	4.999974e+00	4.256684e-01	4.256704e-01	5.000000e+00	4.999784e+00	4.256685e-01	1.179364e-07	1.937705e-07	-3.117069e-07	1.255015e-07	1.862238e-07	-3.117252e-07	-2.105630e-08	1.179364e-07	1.044451e-07	1.937705e-07	1.862238e-07	-3.799943e-07	-2.434378e-07
2.500853972949370e-01	4.999465e+00	4.269845e-01	4.269865e-01	5.000000e+00	4.999755e+00	4.269846e-01	1.257552e-07	1.938897e-07	-3.196449e-07	1.331493e-07	1.864822e-07	-3.196315e-07	-2.287008e-08	1.257552e-07	1.102792e-07	1.938897e-07	1.864822e-07	-3.803720e-07	-2.589044e-07
2.500859291869038e-01	4.999509e+00	4.296441e-01	4.296459e-01	5.000000e+00	4.999691e+00	4.296441e-01	1.580198e-07	1.788292e-07	-3.368490e-07	1.498505e-07	1.869881e-07	-3.368386e-07	-2.544567e-08	1.580198e-07	1.244048e-07	1.788292e-07	1.869881e-07	-3.658174e-07	-3.078703e-07
2.500862725603775e-01	4.999952e+00	4.313610e-01	4.313628e-01	5.000000e+00	4.999648e+00	4.313609e-01	1.652266e-07	1.836973e-07	-3.489239e-07	1.616426e-07	1.873015e-07	-3.489441e-07	-2.623501e-08	1.652266e-07	1.354075e-07	1.836971e-07	1.873015e-07	-3.709988e-07	-3.268692e-07
2.500866236388110e-01	4.999810e+00	4.331163e-01	4.331182e-01	5.000000e+00	4.999602e+00	4.331163e-01	1.684706e-07	1.936116e-07	-3.620822e-07	1.744834e-07	1.876130e-07	-3.620964e-07	-2.642283e-08	1.684706e-07	1.480606e-07	1.936114e-07	1.876130e-07	-3.812245e-07	-3.429540e-07
2.500869523686065e-01	4.999336e+00	4.347599e-01	4.347619e-01	5.000000e+00	4.999560e+00	4.347600e-01	1.818631e-07	1.933910e-07	-3.752541e-07	1.873427e-07	1.878967e-07	-3.752395e-07	-2.602302e-08	1.818631e-07	1.613197e-07	1.933908e-07	1.878967e-07	-3.812877e-07	-3.692058e-07
2.500873000206961e-01	4.999242e+00	4.364983e-01	4.365001e-01	5.000000e+00	4.999516e+00	4.364982e-01	2.063175e-07	1.837602e-07	-3.900776e-07	2.018665e-07	1.881906e-07	-3.900571e-07	-2.508230e-08	2.063175e-07	1.767842e-07	1.837600e-07	1.881906e-07	-3.719508e-07	-4.081839e-07
2.500876207403157e-01	4.999611e+00	4.381019e-01	4.381037e-01	5.000000e+00	4.999477e+00	4.381018e-01	2.233585e-07	1.813001e-07	-4.046586e-07	2.162046e-07	1.884585e-07	-4.046631e-07	-2.384152e-08	2.233585e-07	1.923630e-07	1.813000e-07	1.884585e-07	-3.697587e-07	-4.395629e-07
2.500880126918097e-01	4.999806e+00	4.400616e-01	4.400634e-01	5.000000e+00	4.999434e+00	4.400616e-01	2.326532e-07	1.910719e-07	-4.237252e-07	2.349607e-07	1.887858e-07	-4.237464e-07	-2.202771e-08	2.326532e-07	2.129329e-07	1.910718e-07	1.887858e-07	-3.798577e-07	-4.676139e-07
2.500883569430741e-01	4.999439e+00	4.417828e-01	4.417847e-01	5.000000e+00	4.999398e+00	4.417828e-01	2.458225e-07	1.959182e-07	-4.417408e-07	2.526643e-07	1.890776e-07	-4.417418e-07	-2.035926e-08	2.458225e-07	2.323049e-07	1.959180e-07	1.890776e-07	-3.849958e-07	-4.984868e-07
2.500887843460194e-01	4.999112e+00	4.439198e-01	4.439217e-01	5.000000e+00	4.999357e+00	4.439198e-01	2.771278e-07	1.887548e-07	-4.658826e-07	2.764121e-07	1.894519e-07	-4.658640e-07	-1.845608e-08	2.771278e-07	2.579559e-07	1.887546e-07	1.894519e-07	-3.782067e-07	-5.535398e-07
2.500892257206813e-01	4.999392e+00	4.461268e-01	4.461286e-01	5.000000e+00	4.999319e+00	4.461267e-01	3.083271e-07	1.845568e-07	-4.928839e-07	3.030262e-07	1.898594e-07	-4.928855e-07	-1.700963e-08	3.083271e-07	2.860166e-07	1.845565e-07	1.898594e-07	-3.744161e-07	-6.113532e-07
2.500897070698668e-01	4.999517e+00	4.485334e-01	4.485354e-01	5.000000e+00	4.999279e+00	4.485334e-01	3.325173e-07	1.925313e-07	-5.250486e-07	3.347280e-07	1.903366e-07	-5.250646e-07	-1.639094e-08	3.325173e-07	3.183370e-07	1.925310e-07	1.903366e-07	-3.828679e-07	-6.672452e-07
2.500901939867009e-01	4.999093e+00	4.509680e-01	4.509699e-01	5.000000e+00	4.999239e+00	4.509680e-01	3.652843e-07	1.955148e-07	-5.607990e-07	3.699306e-07	1.908627e-07	-5.607933e-07	-1.711988e-08	3.652843e-07	3.528107e-07	1.955144e-07	1.908627e-07	-3.863775e-07	-7.352148e-07
2.500907244684119e-01	4.998964e+00	4.536205e-01	4.536223e-01	5.000000e+00	4.999191e+00	4.536204e-01	4.151382e-07	1.886334e-07	-6.037716e-07	4.122681e-07	1.914927e-07	-6.037607e-07	-1.972263e-08	4.151382e-07	3.925454e-07	1.886331e-07	1.914927e-07	-3.801261e-07	-8.274063e-07
2.500912833355530e-01	4.999201e+00	4.564148e-01	4.564167e-01	5.000000e+00	4.999130e+00	4.564148e-01	4.635660e-07	1.904457e-07	-6.540117e-07	4.617992e-07	1.922237e-07	-6.540229e-07	-2.455356e-08	4.635660e-07	4.372456e-07	1.904453e-07	1.922237e-07	-3.826694e-07	-9.253652e-07
2.500918821607019e-01	4.998969e+00	4.594088e-01	4.594108e-01	5.000000e+00	4.999044e+00	4.594089e-01	5.181363e-07	1.966191e-07	-7.147555e-07	5.216745e-07	1.930875e-07	-7.147620e-07	-3.201271e-08	5.181363e-07	4.896618e-07	1.966187e-07	1.930875e-07	-3.897067e-07	-1.039811e-06
2.500926756866862e-01	4.998608e+00	4.633765e-01	4.633784e-01	5.000000e+00	4.998893e+00	4.633765e-01	6.135830e-07	1.930385e-07	-8.066215e-07	6.122754e-07	1.943393e-07	-8.066147e-07	-4.440694e-08	6.135830e-07	5.678684e-07	1.930382e-07	1.943393e-07	-3.873778e-07	-1.225858e-06
2.500934558896947e-01	4.998597e+00	4.672775e-01	4.672794e-01	5.000000e+00	4.998693e+00	4.672775e-01	7.177537e-07	1.939988e-07	-9.117526e-07	7.160880e-07	1.956706e-07	-9.117587e-07	-5.797512e-08	7.177537e-07	6.581129e-07	1.939982e-07	1.956706e-07	-3.896694e-07	-1.433842e-06
2.500944042969023e-01	4.998184e+00	4.720195e-01	4.720215e-01	5.000000e+00	4.998380e+00	4.720195e-01	8.641783e-07	1.991598e-07	-1.063338e-06	8.659366e-07	1.974030e-07	-1.063340e-06	-7.439333e-08	8.641783e-07	7.915432e-07	1.991591e-07	1.974030e-07	-3.965627e-07	-1.730115e-06
2.500954042969022e-01	4.997782e+00	4.770195e-01	4.770215e-01	5.000000e+00	4.997975e+00	4.770195e-01	1.057215e-06	1.976462e-07	-1.254861e-06	1.055510e-06	1.993493e-07	-1.254859e-06	-9.004947e-08	1.057215e-06	9.654600e-07	1.976459e-07	1.993493e-07	-3.969955e-07	-2.112725e-06
2.500964042969022e-01	4.997437e+00	4.820195e-01	4.820215e-01	5.000000e+00	4.997497e+00	4.820195e-01	1.284522e-06	2.020415e-07	-1.486563e-06	1.285116e-06	2.014552e-07	-1.486571e-06	-1.039883e-07	1.284522e-06	1.181128e-06	2.020412e-07	2.014552e-07	-4.034967e-07	-2.569638e-06
2.500974042969022e-01	4.996712e+00	4.870194e-01	4.870215e-01	5.000000e+00	4.996951e+00	4.870194e-01	1.562815e-06	2.047194e-07	-1.767535e-06	1.563729e-06	2.038040e-07	-1.767533e-06	-1.181204e-07	1.562815e-06	1.445609e-06	2.047187e-07	2.038040e-07	-4.085234e-07	-3.126544e-06
2.500984042969022e-01	4.996137e+00	4.920194e-01	4.920215e-01	5.000000e+00	4.996325e+00	4.920194e-01	1.903056e-06	2.051836e-07	-2.108239e-06	1.901724e-06	2.065190e-07	-2.108243e-06	-1.359311e-07	1.903056e-06	1.765793e-06	2.051830e-07	2.065189e-07	-4.117026e-07	-3.804780e-06
2.500994042969021e-01	4.995312e+00	4.970194e-01	4.970215e-01	5.000000e+00	4.995592e+00	4.970194e-01	2.309571e-06	2.118505e-07	-2.521421e-06	2.311692e-06	2.097431e-07	-2.521436e-06	-1.613244e-07	2.309571e-06	2.150368e-06	2.118502e-07	2.097431e-07	-4.215936e-07	-4.621264e-06
2.501004042969021e-01	4.994187e+00	5.020193e-01	5.020215e-01	5.000000e+00	4.994708e+00	5.020193e-01	2.809019e-06	2.135331e-07	-3.022553e-06	2.808943e-06	2.136159e-07	-3.022559e-06	-1.973716e-07	2.809019e-06	2.611572e-06	2.135328e-07	2.136158e-07	-4.271490e-07	-5.617962e-06
2.501014042969021e-01	4.993126e+00	5.070193e-01	5.070215e-01	5.000000e+00	4.993615e+00	5.070193e-01	3.412253e-06	2.180765e-07	-3.630329e-06	3.412093e-06	2.182595e-07	-3.630353e-06	-2.455139e-07	3.412253e-06	3.166579e-06	2.180758e-07	2.182594e-07	-4.363360e-07	-6.824346e-06
2.501024042969021e-01	4.991532e+00	5.120192e-01	5.120215e-01	5.000000e+00	4.992253e+00	5.120193e-01	4.141591e-06	2.259221e-07	-4.367513e-06	4.143765e-06	2.237822e-07	-4.367547e-06	-3.055754e-07	4.141591e-06	3.838190e-06	2.259214e-07	2.237820e-07	-4.497043e-07	-8.285356e-06
2.501034042969020e-01	4.989731e+00	5.170192e-01	5.170215e-01	5.000000e+00	4.990565e+00	5.170192e-01	5.032563e-06	2.291202e-07	-5.261683e-06	5.031414e-06	2.303001e-07	-5.261714e-06	-3.765962e-07	5.032563e-06	4.654818e-06	2.291199e-07	2.302997e-07	-4.594203e-07	-1.006398e-05
2.501044042969020e-01	4.987664e+00	5.220191e-01	5.220215e-01	5.000000e+00	4.988497e+00	5.220191e-01	6.107095e-06	2.391379e-07	-6.346233e-06	6.108329e-06	2.379692e-07	-6.346298e-06	-4.581493e-07	6.107095e-06	5.650180e-06	2.391376e-07	2.379687e-07	-4.771072e-07	-1.221542e-05
2.501054042969020e-01	4.984858e+00	5.270190e-01	5.270215e-01	5.000000e+00	4.985991e+00	5.270190e-01	7.413398e-06	2.483836e-07	-7.661782e-06	7.414844e-06	2.470185e-07	-7.661863e-06	-5.516021e-07	7.413398e-06	6.863242e-06	2.483828e-07	2.470179e-07	-4.954021e-07	-1.482824e-05
2.501064042969020e-01	4.981761e+00	5.320189e-01	5.320215e-01	5.000000e+00	4.982974e+00	5.320189e-01	9.000406e-06	2.570919e-07	-9.257498e-06	8.999830e-06	2.577728e-07	-9.257603e-06	-6.608157e-07	9.000406e-06	8.339014e-06	2.570913e-07	2.577720e-07	-5.148647e-07	-1.800024e-05
2.501074042969019e-01	4.977868e+00	5.370188e-01	5.370215e-01	5.000000e+00	4.979349e+00	5.370188e-01	1.091938e-05	2.736099e-07	-1.119299e-05	1.092252e-05	2.706603e-07	-1.119318e-05	-7.920201e-07	1.091938e-05	1.013050e-05	2.736094e-07	2.706591e-07	-5.442702e-07	-2.184190e-05
2.501084042969019e-01	4.973033e+00	5.420186e-01	5.420215e-01	5.000000e+00	4.974982e+00	5.420187e-01	1.325347e-05	2.872161e-07	-1.354069e-05	1.325473e-05	2.862076e-07	-1.354094e-05	-9.529622e-07	1.325347e-05	1.230177e-05	2.872156e-07	2.862058e-07	-5.734237e-07	-2.650821e-05
2.501094042969019e-01	4.967466e+00	5.470184e-01	5.470215e-01	5.000000e+00	4.969694e+00	5.470185e-01	1.608183e-05	3.063829e-07	-1.638821e-05	1.608356e-05	3.050310e-07	-1.638859e-05	-1.151741e-06	1.608183e-05	1.493182e-05	3.063821e-07	3.050282e-07	-6.114139e-07	-3.216539e-05
2.501104042969018e-01	4.960409e+00	5.520182e-01	5.520215e-01	5.000000e+00	4.963263e+00	5.520182e-01	1.951009e-05	3.317886e-07	-1.984187e-05	1.951464e-05	3.278349e-07	-1.984248e-05	-1.395879e-06	1.951009e-05	1.811876e-05	3.317875e-07	3.278307e-07	-6.596235e-07	-3.902473e-05
2.501114042969018e-01	4.951989e+00	5.570179e-01	5.570215e-01	5.000000e+00	4.955423e+00	5.570179e-01	2.367427e-05	3.564161e-07	-2.403069e-05	2.367606e-05	3.554299e-07	-2.403149e-05	-1.692096e-06	2.367427e-05	2.198396e-05	3.564154e-07	3.554237e-07	-7.118460e-07	-4.735033e-05
2.501124042969018e-01	4.941893e+00	5.620176e-01	5.620215e-01	5.000000e+00	4.945868e+00	5.620176e-01	2.871822e-05	3.923759e-07	-2.911060e-05	2.872305e-05	3.887734e-07	-2.911182e-05	-2.046924e-06	2.871822e-05	2.667613e-05	3.923748e-07	3.887643e-07	-7.811493e-07	-5.744127e-05
2.501134042969018e-01	4.929358e+00	5.670171e-01	5.670215e-01	5.000000e+00	4.934235e+00	5.670172e-01	3.483790e-05	4.331111e-07	-3.527101e-05	3.484372e-05	4.290310e-07	-3.527275e-05	-2.467977e-06	3.483790e-05	3.237574e-05	4.331091e-07	4.290179e-07	-8.621421e-07	-6.968162e-05
2.501144042969017e-01	4.914468e+00	5.720167e-01	5.720215e-01	5.000000e+00	4.920102e+00	5.720167e-01	4.226111e-05	4.800261e-07	-4.274114e-05	4.226589e-05	4.776510e-07	-4.274354e-05	-2.965358e-06	4.226111e-05	3.930053e-05	4.800241e-07	4.776325e-07	-9.576770e-07	-8.452700e-05
2.501154042969017e-01	4.896296e+00	5.770161e-01	5.770215e-01	5.000000e+00	4.902954e+00	5.770161e-01	5.125536e-05	5.428141e-07	-5.179818e-05	5.126535e-05	5.364416e-07	-5.180180e-05	-3.552619e-06	5.125536e-05	4.771274e-05	5.428111e-07	5.364153e-07	-1.079256e-06	-1.025207e-04
2.501164042969017e-01	4.874156e+00	5.820154e-01	5.820215e-01	5.000000e+00	4.882157e+00	5.820155e-01	6.216571e-05	6.127676e-07	-6.277848e-05	6.217589e-05	6.076440e-07	-6.278353e-05	-4.246844e-06	6.216571e-05	5.792905e-05	6.127638e-07	6.076067e-07	-1.220412e-06	-1.243416e-04
